,CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,Doses (uM),Activity Data (median),Activity SD,Num Data,FitType,EC50 (µM),IC50 (µM),Amax,ActArea,CCLE name,Cell line primary name,Cell line aliases,Gender,Site Primary,Histology,Hist Subtype1,CCLE tumor type,CCLE tumor type 2,Notes,Source,Expression arrays,SNP arrays,Hybrid capture/Sequencing,OncoMap,Drug sensitivity profiling
12,AU565_BREAST,AU565,PF2341066,c-MET,0.025,-8.6,12.0,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
12,AU565_BREAST,AU565,PF2341066,c-MET,0.08,-20.0,3.12,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
12,AU565_BREAST,AU565,PF2341066,c-MET,0.25,11.7,3.1,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
12,AU565_BREAST,AU565,PF2341066,c-MET,0.8,4.29,6.14,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
12,AU565_BREAST,AU565,PF2341066,c-MET,2.53,6.62,21.9,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
12,AU565_BREAST,AU565,PF2341066,c-MET,8.0,-34.0,19.0,8,Sigmoid,7.183713436,8.0,-33.47408676,0.7979,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.0025,-11.0,7.1,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.008,-1.5,4.65,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.025,-13.0,3.87,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.08,10.2,13.2,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.25,1.31,16.5,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,0.8,9.21,22.9,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,2.53,1.46,14.6,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
13,AU565_BREAST,AU565,PHA-665752,c-MET,8.0,-7.9,7.33,8,Linear,,8.0,-11.33695698,0.3374,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.0025,-11.0,0.088,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.008,3.15,4.64,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.025,-9.2,7.44,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.08,-5.9,8.57,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.25,13.3,3.4,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,0.8,-14.0,9.1,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,2.53,5.56,1.87,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
14,AU565_BREAST,AU565,PLX4720,RAF,8.0,-29.0,5.92,8,Constant,,8.0,-6.279292583,0.6038,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.0025,-33.0,1.04,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.008,-72.0,5.8,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.025,-99.0,1.18,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.08,-99.0,0.96,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.25,-100.0,1.19,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,0.8,-100.0,2.11,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,2.53,-100.0,0.29,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
15,AU565_BREAST,AU565,Paclitaxel,TUBB1,8.0,-101.0,0.59,8,Sigmoid,0.007013516,0.005203366,-99.91969299,6.6977,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.0025,8.81,2.53,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.008,-10.0,14.8,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.025,-36.0,1.8,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.08,-90.0,5.58,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.25,-101.0,0.13,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,0.8,-101.0,0.23,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,2.53,-101.0,0.22,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
16,AU565_BREAST,AU565,Panobinostat,HDAC,8.0,-103.0,0.051,8,Sigmoid,0.030530715,0.032399986,-101.9824753,5.0888,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.0025,8.4,6.74,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.008,-9.1,17.0,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.025,-0.85,6.22,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.08,-5.6,0.41,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.25,-15.0,14.7,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,0.8,-36.0,13.9,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,2.53,-31.0,9.67,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
17,AU565_BREAST,AU565,RAF265,RAF,8.0,-80.0,0.84,8,Sigmoid,8.669332635,3.295681238,-76.0761795,1.5268,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.0025,1.35,7.05,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.008,1.88,6.25,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.025,-1.0,1.48,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.08,4.38,0.97,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.25,11.1,16.0,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,0.8,13.9,15.5,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,2.53,7.03,11.0,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
18,AU565_BREAST,AU565,Sorafenib,RTK,8.0,-49.0,6.66,8,Sigmoid,7.585767269,8.0,-48.71353531,0.6273,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.0025,-9.7,18.6,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.008,8.25,2.53,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.025,-2.2,6.15,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.08,6.26,9.21,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.25,7.1,10.4,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,0.8,25.6,11.1,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,2.53,-0.54,12.0,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
19,AU565_BREAST,AU565,TAE684,ALK,8.0,-0.89,9.83,8,Constant,,8.0,4.194328308,0.1526,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.0025,11.5,2.89,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.008,-2.9,16.3,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.025,17.6,10.3,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.08,-3.4,7.52,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.25,-4.9,16.1,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,0.8,-16.0,12.3,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,2.53,-5.7,14.9,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
20,AU565_BREAST,AU565,TKI258,FGFR,8.0,-56.0,14.4,8,Sigmoid,8.810607541,7.390176773,-53.90756607,0.7107,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.0025,-14.0,16.6,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.008,10.6,13.2,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.025,-13.0,22.1,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.08,-22.0,16.0,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.25,-75.0,0.75,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,0.8,-92.0,3.39,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,2.53,-98.0,1.47,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
21,AU565_BREAST,AU565,Topotecan,TOP2,8.0,-98.0,1.99,8,Sigmoid,0.129808277,0.135726973,-97.47093201,3.8426,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.0025,-27.0,22.3,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.008,-12.0,6.99,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.025,-7.6,20.7,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.08,-2.3,6.94,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.25,-0.86,21.5,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,0.8,3.9,14.0,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,2.53,-5.1,2.05,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
22,AU565_BREAST,AU565,ZD-6474,EGFR,8.0,-36.0,10.1,8,Sigmoid,7.054640293,8.0,-35.63611984,1.1876,AU565_BREAST,AU565,,F,breast,carcinoma,,breast,solid,Metastatic pair: SK-BR-3 and AU565 are from the same patient,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.0025,-17.0,1.15,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.008,21.2,5.07,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.025,-28.0,11.4,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.08,-14.0,1.79,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.25,-20.0,21.1,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,0.8,-24.0,8.5,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,2.53,-28.0,1.83,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
23,BT20_BREAST,BT-20,17-AAG,HSP90,8.0,-39.0,8.98,8,Constant,,8.0,-19.38268089,1.0525,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
24,BT20_BREAST,BT-20,AEW541,IGF1R,0.0025,15.8,42.0,8,Constant,,8.0,4.686542511,0.5273,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
24,BT20_BREAST,BT-20,AEW541,IGF1R,0.008,-6.9,1.9,8,Constant,,8.0,4.686542511,0.5273,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
24,BT20_BREAST,BT-20,AEW541,IGF1R,0.025,11.6,9.67,8,Constant,,8.0,4.686542511,0.5273,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
24,BT20_BREAST,BT-20,AEW541,IGF1R,0.08,16.1,17.9,8,Constant,,8.0,4.686542511,0.5273,BT20_BREAST,BT-20,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
